Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type,Model
28129702,1022,7721,2024-05-05 00:18:00,Widmer St / King St W,7298,05/05/2024 00:35,Bathurst St / Adelaide St W,3753,Casual Member,ICONIC
28129704,316,7361,2024-05-05 00:18:00,Hocken Ave / Vaughan Rd,7302,05/05/2024 00:23,Winona Dr / Davenport Rd,1770,Casual Member,ICONIC
28129705,1086,7292,2024-05-05 00:18:00,Granby St / Church St - SMART,7000,05/05/2024 00:36,Fort York  Blvd / Capreol Ct,2448,Casual Member,ICONIC
28129707,198,7240,2024-05-05 00:18:00,Bloor St W / Shaw St - SMART,7627,05/05/2024 00:21,Shaw St / Essex St - SMART,2657,Annual Member,ICONIC
28129708,1891,7685,2024-05-05 00:18:00,King St W / Brant St,7269,05/05/2024 00:50,Toronto Eaton Centre (Yonge St) - SMART,8198,Casual Member,EFIT G5
28129709,630,7462,2024-05-05 00:18:00,Richmond St E / Yonge St,7131,05/05/2024 00:29,Taddle Creek Park,7721,Casual Member,EFIT G5
28129710,498,7206,2024-05-05 00:18:00,Claremont St / Dundas St W,7023,05/05/2024 00:26,College St / Borden St,7573,Annual Member,EFIT G5
28129711,194,7339,2024-05-05 00:18:00,Carlaw Ave / Strathcona Ave,7338,05/05/2024 00:21,Logan Ave / Bain Ave,7226,Casual Member,EFIT
28129712,1201,7417,2024-05-05 00:18:00,King St W / Jordan St,7912,05/05/2024 00:38,Joe Shuster Way / King St W ,6405,Annual Member,ICONIC
28129713,919,7685,2024-05-05 00:18:00,King St W / Brant St,7003,05/05/2024 00:34,Madison Ave / Bloor St W,550,Annual Member,ICONIC
28129715,770,7007,2024-05-05 00:18:00,College St / Huron St,7280,05/05/2024 00:31,Charles St E / Jarvis St - SMART,600,Casual Member,ICONIC
28129717,267,7717,2024-05-05 00:18:00,Niagara St / Portland St,7216,05/05/2024 00:23,Wellington St W / Stafford St,2325,Casual Member,ICONIC
28129718,1926,7534,2024-05-05 00:18:00,Walnut Ave / Queen St W,7751,05/05/2024 00:51,Willingdon Blvd / Bloor St W (Green P),7562,Casual Member,EFIT G5
28129719,143546,7090,2024-05-05 00:18:00,Danforth Ave / Lamb Ave,7343,05/06/2024 16:11,Alton Ave / Dundas St E (Greenwood Park),1618,Casual Member,ICONIC
28129720,1008,7170,2024-05-05 00:19:00,Spadina Ave / Willcocks St,7320,05/05/2024 00:36,Front St W / University Ave (1),7697,Casual Member,EFIT G5
28129721,922,7746,2024-05-05 00:19:00,Marlee Ave / York Beltline Trail,7619,05/05/2024 00:34,Braemar Ave / Eglinton Ave W,3284,Casual Member,ICONIC
28129722,1269,7320,2024-05-05 00:19:00,Front St W / University Ave (1),7071,05/05/2024 00:40,161 Bleecker St (South of Wellesley),6362,Casual Member,ICONIC
28129723,898,7027,2024-05-05 00:19:00,Beverley St / Dundas St W,7126,05/05/2024 00:34,Yonge St / Yorkville Ave,7498,Casual Member,EFIT G5
28129724,454,7717,2024-05-05 00:19:00,Niagara St / Portland St,7033,05/05/2024 00:27,Union Station,4723,Annual Member,ICONIC
28129725,375,7204,2024-05-05 00:19:00,College St / Crawford St,7329,05/05/2024 00:25,Crawford St / Queen St W,968,Casual Member,ICONIC
28129726,1321,7641,2024-05-05 00:19:00,Annette St / Dundas St W,7790,05/05/2024 00:41,Lynn Williams St / Pirandello St ,5578,Casual Member,ICONIC
28129727,249,7358,2024-05-05 00:19:00,Galbraith Rd / King's College Rd,7002,05/05/2024 00:23,St. George St / Bloor St W,4094,Casual Member,ICONIC
28129728,460,7164,2024-05-05 00:19:00,Gould St / Yonge St (TMU),7001,05/05/2024 00:27,Wellesley Station Green P,7897,Casual Member,EFIT G5
28129729,577,7023,2024-05-05 00:20:00,College St / Borden St,7418,05/05/2024 00:29,College Park - Yonge St Entrance,203,Casual Member,ICONIC
28129730,5862,7881,2024-05-05 00:20:00,Queens Quay E / Merchants' Wharf,7716,05/05/2024 01:57,Church St / The Esplanade,7603,Casual Member,EFIT G5
28129731,1276,7029,2024-05-05 00:20:00,Bay St / Bloor St W (East Side),7301,05/05/2024 00:41,Primrose Ave / Davenport Rd,7856,Casual Member,EFIT G5
28129732,599,7154,2024-05-05 00:20:00,Bathurst Subway Station,7023,05/05/2024 00:30,College St / Borden St,5077,Casual Member,ICONIC
28129734,306,7570,2024-05-05 00:20:00,Carlaw Ave / Dundas St E,7340,05/05/2024 00:25,Blake St / Boultbee Ave,5854,Casual Member,ICONIC
28129735,634,7272,2024-05-05 00:20:00,Yonge St / Dundonald St - SMART,7217,05/05/2024 00:30,Soho St / Queen St W,5810,Annual Member,ICONIC
28129736,1167,7154,2024-05-05 00:20:00,Bathurst Subway Station,7199,05/05/2024 00:40,College St / Markham St,5825,Casual Member,ICONIC
28129737,1089,7741,2024-05-05 00:20:00,Howard Park Ave / Parkside Dr,7193,05/05/2024 00:38,Dufferin St / Queen St W,8165,Casual Member,EFIT G5
28129739,908,7170,2024-05-05 00:20:00,Spadina Ave / Willcocks St,7321,05/05/2024 00:36,Front St W / University Ave (2),7905,Casual Member,EFIT G5
28129740,489,7045,2024-05-05 00:20:00,Bond St / Queen St E,7168,05/05/2024 00:29,Queens Quay / Yonge St,2156,Casual Member,ICONIC
28129742,1275,7821,2024-05-05 00:21:00,Lisgar St / Queen St W - SMART,7021,05/05/2024 00:42,Bay St / Albert St,7483,Casual Member,EFIT G5
28129743,334,7684,2024-05-05 00:21:00,Bay St / Harbour St (East),7321,05/05/2024 00:26,Front St W / University Ave (2),3216,Annual Member,ICONIC
28129744,796,7627,2024-05-05 00:21:00,Shaw St / Essex St - SMART,7494,05/05/2024 00:35,Davenport Rd / McAlpine St - SMART,7878,Annual Member,EFIT G5
28129745,1068,7430,2024-05-05 00:21:00,Marilyn Bell Park Tennis Court,7514,05/05/2024 00:39,Humber Bay Shores Park / Marine Parade Dr,5879,Casual Member,ICONIC
28129746,378,7013,2024-05-05 00:21:00,Scott St / The Esplanade,7299,05/05/2024 00:28,Mill St / Parliament St,3139,Casual Member,ICONIC
28129747,449,7174,2024-05-05 00:22:00,Bloor St W / Dundas St W,7521,05/05/2024 00:29,Emerson Ave / Bloor St W,1648,Casual Member,ICONIC
28129748,353,7013,2024-05-05 00:22:00,Scott St / The Esplanade,7299,05/05/2024 00:28,Mill St / Parliament St,3002,Casual Member,ICONIC
28129749,565,7321,2024-05-05 00:22:00,Front St W / University Ave (2),7202,05/05/2024 00:31,Queen St W / Bay St (City Hall),4826,Casual Member,ICONIC
28129751,151,7912,2024-05-05 00:22:00,Joe Shuster Way / King St W ,7633,05/05/2024 00:25,Noble St / Queen St W,7451,Annual Member,EFIT G5
28129753,986,7816,2024-05-05 00:23:00,Bay St / Dundas St W,7311,05/05/2024 00:39,Sherbourne St / Isabella St,189,Annual Member,ICONIC
28129754,1571,7078,2024-05-05 00:23:00,College St / Major St,7596,05/05/2024 00:49,Langford Ave / Danforth Ave - SMART,3092,Casual Member,ICONIC
28129755,594,7657,2024-05-05 00:23:00,1 Market St - SMART,7054,05/05/2024 00:33,Navy Wharf Crt / Bremner Blvd,7492,Casual Member,EFIT G5
28129756,330,7034,2024-05-05 00:23:00,Church St / Bloor St E,7693,05/05/2024 00:28,Mutual St / Shuter St (Arena Gardens),55,Casual Member,ICONIC
28129758,1154,7283,2024-05-05 00:23:00,Front St W / Bay St (South Side),7148,05/05/2024 00:42,King St W / Joe Shuster Way,762,Casual Member,ICONIC
28129759,295,7256,2024-05-05 00:23:00,Vanauley St / Queen St W - SMART,7078,05/05/2024 00:28,College St / Major St,6412,Annual Member,ICONIC
28129760,876,7064,2024-05-05 00:23:00,51 Parliament St,7071,05/05/2024 00:37,161 Bleecker St (South of Wellesley),3578,Casual Member,ICONIC
28129761,1117,7542,2024-05-05 00:23:00,Queen St W / John St,7657,05/05/2024 00:41,1 Market St - SMART,4614,Annual Member,ICONIC
28129762,383,7911,2024-05-05 00:23:00,King St W / York St (2),7432,05/05/2024 00:29,Frederick St / King St E,5704,Casual Member,ICONIC
28129763,601,7333,2024-05-05 00:23:00,King St E / Victoria St,7100,05/05/2024 00:33,Dundas St E / Regent Park Blvd,3201,Casual Member,ICONIC
28129765,1195,7102,2024-05-05 00:23:00,Nelson St / Duncan St,7687,05/05/2024 00:43,Bloor St W / Gladstone Ave - SMART,6531,Annual Member,ICONIC
28129766,562,7049,2024-05-05 00:23:00,Portland St / Queen St W,7545,05/05/2024 00:33,Baldwin St / Henry St,5695,Casual Member,ICONIC
28129767,3710,7381,2024-05-05 00:23:00,Yonge St / Orchard View Blvd,7418,05/05/2024 01:25,College Park - Yonge St Entrance,664,Annual Member,ICONIC
28129770,867,7468,2024-05-05 00:24:00,Front St W / Simcoe St,7848,05/05/2024 00:38,Gerrard St E / Nasmith Ave ,2049,Casual Member,ICONIC
28129771,932,7298,2024-05-05 00:24:00,Bathurst St / Adelaide St W,7008,05/05/2024 00:39,Wellesley St W / Queen's Park Cres,7476,Casual Member,EFIT G5
28129772,783,7850,2024-05-05 00:24:00,Maud St / Adelaide St W,7192,05/05/2024 00:37,Harbord St / Clinton St,6548,Casual Member,ICONIC
28129773,373,7250,2024-05-05 00:24:00,Ursula Franklin St / St. George St - SMART,7079,05/05/2024 00:30,McGill St / Church St,42,Annual Member,ICONIC
28129774,319,7846,2024-05-05 00:24:00,Bloor St W / Dundas St W (2),7840,05/05/2024 00:30,Mabelle Park,5530,Casual Member,ICONIC
28129775,586,7206,2024-05-05 00:24:00,Claremont St / Dundas St W,7524,05/05/2024 00:34,Lisgar Park,1476,Casual Member,ICONIC
28129777,905,7216,2024-05-05 00:24:00,Wellington St W / Stafford St,7772,05/05/2024 00:40,Simcoe St / King St W,2424,Casual Member,ICONIC
28129778,685,7276,2024-05-05 00:24:00,Bloor St W / Balmuto St,7164,05/05/2024 00:36,Gould St / Yonge St (TMU),4892,Casual Member,ICONIC
28129779,203,7184,2024-05-05 00:25:00,Ossington Ave / College St,7152,05/05/2024 00:28,Ossington Ave / Bloor St W,5318,Casual Member,ICONIC
28129781,2538,7257,2024-05-05 00:25:00,Dundas St W / St. Patrick St,7072,05/05/2024 01:07,Fleet St / Bathurst St,5075,Casual Member,ICONIC
28129782,286,7850,2024-05-05 00:25:00,Maud St / Adelaide St W,7102,05/05/2024 00:29,Nelson St / Duncan St,4306,Casual Member,ICONIC
28129783,666,7153,2024-05-05 00:25:00,Bloor St W / Christie St,7146,05/05/2024 00:36,Christie St / Benson Ave (Wychwood Barns),622,Casual Member,ICONIC
28129784,280,7257,2024-05-05 00:25:00,Dundas St W / St. Patrick St,7929,05/05/2024 00:30,Spadina Ave / Bulwer St- SMART ,1810,Annual Member,ICONIC
28129786,3727,7257,2024-05-05 00:25:00,Dundas St W / St. Patrick St,7075,05/05/2024 01:27,Queens Quay W / Dan Leckie Way,1269,Casual Member,ICONIC
28129788,67,7023,2024-05-05 00:25:00,College St / Borden St,7078,05/05/2024 00:26,College St / Major St,7661,Casual Member,EFIT G5
28129790,742,7172,2024-05-05 00:25:00,Strachan Ave / Princes' Blvd,7076,05/05/2024 00:37,York St / Queens Quay W,639,Casual Member,ICONIC
28129789,360,7206,2024-05-05 00:25:00,Claremont St / Dundas St W,7451,05/05/2024 00:31,Western Battery Rd / Pirandello St,7437,Casual Member,EFIT G5
28129792,365,7206,2024-05-05 00:25:00,Claremont St / Dundas St W,7451,05/05/2024 00:31,Western Battery Rd / Pirandello St,8025,Annual Member,EFIT G5
28129794,435,7409,2024-05-05 00:25:00,Isabella St / Church St,7121,05/05/2024 00:32,Jarvis St / Dundas St E,5752,Casual Member,ICONIC
28129795,721,7172,2024-05-05 00:25:00,Strachan Ave / Princes' Blvd,7076,05/05/2024 00:37,York St / Queens Quay W,3938,Casual Member,ICONIC
28129796,605,7078,2024-05-05 00:26:00,College St / Major St,7721,05/05/2024 00:36,Widmer St / King St W,5068,Casual Member,ICONIC
28129797,392,7433,2024-05-05 00:26:00,Dundas St E / Boulton Ave - SMART,7065,05/05/2024 00:32,Dundas St E / Parliament St,3921,Casual Member,ICONIC
28129798,627,7100,2024-05-05 00:26:00,Dundas St E / Regent Park Blvd,7042,05/05/2024 00:36,Sherbourne St / Wellesley St E,1421,Casual Member,ICONIC
28129799,310,7160,2024-05-05 00:26:00,King St W / Tecumseth St,7322,05/05/2024 00:31,East Liberty St / Western Battery Rd,7230,Casual Member,EFIT
28129800,1565,7000,2024-05-05 00:26:00,Fort York  Blvd / Capreol Ct,7702,05/05/2024 00:52,111 Broadview Ave,5054,Casual Member,ICONIC
28129801,939,7078,2024-05-05 00:26:00,College St / Major St,7703,05/05/2024 00:42,Oak St / Sackville St,1652,Casual Member,ICONIC
28129803,402,7248,2024-05-05 00:27:00,Baldwin St / Spadina Ave - SMART,7260,05/05/2024 00:33,Spadina Ave / Adelaide St W,753,Casual Member,ICONIC
28129805,542,7410,2024-05-05 00:27:00,Howard St / Rose Ave,7385,05/05/2024 00:36,20 Charles St E,6286,Casual Member,ICONIC
28129806,901,7358,2024-05-05 00:27:00,Galbraith Rd / King's College Rd,7286,05/05/2024 00:42,Gerrard St E / Broadview Ave  - SMART,5511,Casual Member,ICONIC
28129808,331,7211,2024-05-05 00:27:00,Fort York Blvd / Garrison Rd,7474,05/05/2024 00:33,Clarence Square,2155,Casual Member,ICONIC
28129807,1545,7256,2024-05-05 00:27:00,Vanauley St / Queen St W - SMART,7526,05/05/2024 00:53,Bartlett Parkette,5146,Casual Member,ICONIC
28129809,2006,7070,2024-05-05 00:27:00,25 York St – Union Station South,7357,05/05/2024 01:01,Lake Shore Blvd E / Leslie St,6081,Casual Member,ICONIC
28129810,2450,7720,2024-05-05 00:27:00,King St W / Portland St,7720,05/05/2024 01:08,King St W / Portland St,7036,Casual Member,ICONIC
28129812,265,7114,2024-05-05 00:28:00,Carlton St / Parliament St,7089,05/05/2024 00:32,Church St  / Wood St,4610,Annual Member,ICONIC
28129815,1147,7146,2024-05-05 00:28:00,Christie St / Benson Ave (Wychwood Barns),7230,05/05/2024 00:47,Garden Ave / Roncesvalles Ave,7052,Casual Member,EFIT
28129816,216,7189,2024-05-05 00:28:00,Augusta Ave / Denison Sq,7206,05/05/2024 00:32,Claremont St / Dundas St W,1858,Casual Member,ICONIC
28129817,187,7720,2024-05-05 00:28:00,King St W / Portland St,7850,05/05/2024 00:31,Maud St / Adelaide St W,5051,Casual Member,ICONIC
28129819,207,7336,2024-05-05 00:28:00,Queen St E / Alton Av,7303,05/05/2024 00:32,Queen St E / Woodward Ave,7455,Casual Member,EFIT G5
28129820,601,7078,2024-05-05 00:29:00,College St / Major St,7026,05/05/2024 00:39,Bay St / St. Joseph St,930,Casual Member,ICONIC
28129821,1899,7542,2024-05-05 00:29:00,Queen St W / John St,7485,05/05/2024 01:01,Blythwood Rd / Yonge St - SMART,3340,Casual Member,ICONIC
28129826,1907,7146,2024-05-05 00:29:00,Christie St / Benson Ave (Wychwood Barns),7161,05/05/2024 01:01,Beverley St / College St,6277,Casual Member,ICONIC
28129827,200,7292,2024-05-05 00:29:00,Granby St / Church St - SMART,7270,05/05/2024 00:33,Church St / Dundas St E - SMART,193,Casual Member,ICONIC
28129828,1645,7521,2024-05-05 00:30:00,Emerson Ave / Bloor St W,7682,05/05/2024 00:57,Bathurst St / Front St W,7442,Casual Member,EFIT G5
28129831,857,7217,2024-05-05 00:30:00,Soho St / Queen St W,7195,05/05/2024 00:44,Ulster St / Bathurst St,5563,Casual Member,ICONIC
28129832,340,7235,2024-05-05 00:30:00,Bay St / College St (West Side) - SMART,7713,05/05/2024 00:36,Temperance St / Bay St,5158,Annual Member,ICONIC
28129833,1866,7146,2024-05-05 00:30:00,Christie St / Benson Ave (Wychwood Barns),7161,05/05/2024 01:01,Beverley St / College St,1887,Casual Member,ICONIC
28129834,336,7235,2024-05-05 00:30:00,Bay St / College St (West Side) - SMART,7713,05/05/2024 00:36,Temperance St / Bay St,2001,Annual Member,ICONIC
28129835,243,7770,2024-05-05 00:30:00,Spadina Ave / Sullivan St,7929,05/05/2024 00:34,Spadina Ave / Bulwer St- SMART ,1638,Casual Member,ICONIC
28129836,339,7296,2024-05-05 00:30:00,Westmoreland Ave / Fernbank Ave,7149,05/05/2024 00:36,Yarmouth Rd / Christie St,1318,Casual Member,ICONIC
28129838,693,7247,2024-05-05 00:30:00,Howard Park Ave / Dundas St W - SMART,7360,05/05/2024 00:42,Concord Ave / Dewson St,8007,Casual Member,EFIT G5
28129839,1894,7381,2024-05-05 00:30:00,Yonge St / Orchard View Blvd,7627,05/05/2024 01:02,Shaw St / Essex St - SMART,1787,Casual Member,ICONIC
28129840,3974,7164,2024-05-05 00:30:00,Gould St / Yonge St (TMU),7717,05/05/2024 01:37,Niagara St / Portland St,4952,Casual Member,ICONIC
28129841,1334,7242,2024-05-05 00:30:00,Lake Shore Blvd W / Ontario Dr,7730,05/05/2024 00:53,800 Fleet St (South),5495,Casual Member,ICONIC
28129842,1215,7076,2024-05-05 00:31:00,York St / Queens Quay W,7117,05/05/2024 00:51,640 Bloor Street E,8191,Casual Member,EFIT G5
28129844,869,7038,2024-05-05 00:31:00,Dundas St W / Yonge St,7324,05/05/2024 00:45,King St W / Charlotte St,1358,Casual Member,ICONIC
28129845,1343,7207,2024-05-05 00:31:00,Dundas St W / Crawford St,7280,05/05/2024 00:53,Charles St E / Jarvis St - SMART,572,Casual Member,ICONIC
28129846,529,7270,2024-05-05 00:31:00,Church St / Dundas St E - SMART,7724,05/05/2024 00:40,Wellesley St E / Parliament St,6737,Casual Member,EFIT
28129847,274,7502,2024-05-05 00:31:00,University Ave / College St (East),7007,05/05/2024 00:36,College St / Huron St,4444,Casual Member,ICONIC
28129848,570,7315,2024-05-05 00:31:00,Queen St E / Hammersmith Ave,7610,05/05/2024 00:41,Kingston Rd / Beech Ave,172,Casual Member,ICONIC
28129850,900,7022,2024-05-05 00:31:00,Simcoe St / Queen St W,7524,05/05/2024 00:46,Lisgar Park,1908,Annual Member,ICONIC
28129851,933,7927,2024-05-05 00:31:00,Strachan Ave / East Liberty St - SMART,7905,05/05/2024 00:47,Palmerston Blvd / Herrick St,1033,Casual Member,ICONIC
28129853,620,7850,2024-05-05 00:32:00,Maud St / Adelaide St W,7693,05/05/2024 00:42,Mutual St / Shuter St (Arena Gardens),6726,Casual Member,EFIT
28129854,1201,7076,2024-05-05 00:32:00,York St / Queens Quay W,7119,05/05/2024 00:52,Sumach St / Carlton St (Riverdale Farm),3951,Casual Member,ICONIC
28129855,775,7044,2024-05-05 00:32:00,Church St / Alexander St,7124,05/05/2024 00:45,Dundas St E / Broadview Ave,7080,Casual Member,EFIT
28129856,2307,7091,2024-05-05 00:32:00,Donlands Subway Station,7160,05/05/2024 01:10,King St W / Tecumseth St,4633,Casual Member,ICONIC
28129857,433,7627,2024-05-05 00:32:00,Shaw St / Essex St - SMART,7249,05/05/2024 00:39,Lakeview Ave / Harrison St (Green P) – SMART,1142,Casual Member,ICONIC
28129859,642,7417,2024-05-05 00:32:00,King St W / Jordan St,7686,05/05/2024 00:43,Lower Jarvis St / The Esplanade,5536,Annual Member,ICONIC
28129860,831,7217,2024-05-05 00:32:00,Soho St / Queen St W,7368,05/05/2024 00:46,Lisgar St / Dundas St W - SMART,5810,Casual Member,ICONIC
28129862,772,7581,2024-05-05 00:32:00,High Park Ave / Dundas St W,7562,05/05/2024 00:45,Priscilla Ave / Dundas St W,4154,Casual Member,ICONIC
28129863,1069,7377,2024-05-05 00:32:00,Balliol St / Yonge St  SMART,7058,05/05/2024 00:50,Huron St / Harbord St,7685,Casual Member,EFIT G5
28129864,491,7315,2024-05-05 00:33:00,Queen St E / Hammersmith Ave,7610,05/05/2024 00:41,Kingston Rd / Beech Ave,6998,Casual Member,ICONIC
28129865,817,7556,2024-05-05 00:33:00,Windsor St / Newcastle St,7514,05/05/2024 00:46,Humber Bay Shores Park / Marine Parade Dr,2728,Casual Member,ICONIC
28129866,3963,7016,2024-05-05 00:33:00,Bay St / Queens Quay W (Ferry Terminal),7016,05/05/2024 01:39,Bay St / Queens Quay W (Ferry Terminal),7354,Casual Member,ICONIC
28129868,335,7757,2024-05-05 00:33:00,The Well,7018,05/05/2024 00:39,Bremner Blvd / Rees St,8303,Annual Member,EFIT G5
28129869,2168,7321,2024-05-05 00:33:00,Front St W / University Ave (2),7175,05/05/2024 01:09,HTO Park (Queens Quay W),4834,Casual Member,ICONIC
28129871,748,7003,2024-05-05 00:33:00,Madison Ave / Bloor St W,7656,05/05/2024 00:46,Bloor St W / Brock Ave,3559,Annual Member,ICONIC
28129872,574,7007,2024-05-05 00:33:00,College St / Huron St,7904,05/05/2024 00:43,Palmerston Blvd / Lennox St,1872,Annual Member,ICONIC
28129874,2433,7750,2024-05-05 00:33:00,Luttrell Ave / Danforth Ave,7706,05/05/2024 01:14,Felstead Ave/Gillard Ave (Monarch Park),7702,Casual Member,EFIT G5
28129875,1207,7328,2024-05-05 00:33:00,Roxborough St W / Yonge St,7596,05/05/2024 00:54,Langford Ave / Danforth Ave - SMART,1320,Casual Member,ICONIC
28129876,524,7078,2024-05-05 00:34:00,College St / Major St,7002,05/05/2024 00:42,St. George St / Bloor St W,6412,Casual Member,ICONIC
28129877,364,7913,2024-05-05 00:34:00,St. George St / Willcocks St,7030,05/05/2024 00:40,Bay St / Wellesley St W,4244,Casual Member,ICONIC
28129878,1032,7033,2024-05-05 00:34:00,Union Station,7502,05/05/2024 00:51,University Ave / College St (East),6248,Casual Member,ICONIC
28129879,490,7078,2024-05-05 00:34:00,College St / Major St,7002,05/05/2024 00:42,St. George St / Bloor St W,692,Casual Member,ICONIC
28129883,385,7633,2024-05-05 00:34:00,Noble St / Queen St W,7534,05/05/2024 00:40,Walnut Ave / Queen St W,8297,Annual Member,EFIT G5
28129885,3834,7016,2024-05-05 00:34:00,Bay St / Queens Quay W (Ferry Terminal),7016,05/05/2024 01:38,Bay St / Queens Quay W (Ferry Terminal),3530,Casual Member,ICONIC
28129886,882,7208,2024-05-05 00:34:00,80 Clinton St,7366,05/05/2024 00:49,Fort York Blvd / Bathurst St - SMART,2907,Casual Member,ICONIC
28129889,1255,7260,2024-05-05 00:35:00,Spadina Ave / Adelaide St W,7232,05/05/2024 00:56,Queen St W  /  Fuller Ave - SMART,2548,Casual Member,ICONIC
28129891,177,7054,2024-05-05 00:35:00,Navy Wharf Crt / Bremner Blvd,7000,05/05/2024 00:38,Fort York  Blvd / Capreol Ct,5754,Annual Member,ICONIC
28129892,1397,7430,2024-05-05 00:35:00,Marilyn Bell Park Tennis Court,7288,05/05/2024 00:58,Humber Bay Shores Park West,2290,Casual Member,ICONIC
